Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1365587474655834114,en,NO,YES,0,76,"",Sat Feb 27 09:00:00 +0000 2021
1365587475129860096,en,NO,YES,0,233,"",Sat Feb 27 09:00:00 +0000 2021
1365587476937510915,en,NO,NO,0,0,"",Sat Feb 27 09:00:00 +0000 2021
1365587476954374144,en,NO,NO,0,1,"",Sat Feb 27 09:00:00 +0000 2021
1365587478447591426,en,NO,NO,0,0,"",Sat Feb 27 09:00:00 +0000 2021
1365587479110246400,en,NO,NO,0,0,"",Sat Feb 27 09:00:01 +0000 2021
1365587481609965568,en,NO,NO,0,0,"",Sat Feb 27 09:00:01 +0000 2021
1365587481933062146,en,NO,NO,0,0,"",Sat Feb 27 09:00:01 +0000 2021
1365587482171957252,en,NO,YES,0,65,"",Sat Feb 27 09:00:01 +0000 2021
1365587484277690378,en,NO,NO,0,0,"",Sat Feb 27 09:00:02 +0000 2021
1365587485569339401,en,NO,NO,0,0,"",Sat Feb 27 09:00:02 +0000 2021
1365587486710194184,en,NO,YES,0,2,"",Sat Feb 27 09:00:02 +0000 2021
1365587493442101260,en,NO,NO,0,0,"",Sat Feb 27 09:00:04 +0000 2021
1365587499653816324,en,NO,YES,0,1,"",Sat Feb 27 09:00:05 +0000 2021
1365587502506139649,en,NO,YES,0,10,"",Sat Feb 27 09:00:06 +0000 2021
1365587503223345156,en,NO,NO,0,0,"",Sat Feb 27 09:00:06 +0000 2021
1365587504892633088,en,NO,NO,0,0,"",Sat Feb 27 09:00:07 +0000 2021
1365587511754522625,en,NO,NO,0,1,"",Sat Feb 27 09:00:08 +0000 2021
1365587513100955649,en,NO,NO,0,0,"",Sat Feb 27 09:00:09 +0000 2021
1365587513201602561,en,NO,NO,0,0,"",Sat Feb 27 09:00:09 +0000 2021
1365587513767833600,en,NO,NO,0,0,"",Sat Feb 27 09:00:09 +0000 2021
1365587513855762439,en,NO,NO,0,0,"",Sat Feb 27 09:00:09 +0000 2021
1365587516166864898,en,NO,YES,0,65,"",Sat Feb 27 09:00:09 +0000 2021
1365587525629337601,en,NO,YES,0,13,"",Sat Feb 27 09:00:12 +0000 2021
1365587534336598017,en,NO,YES,0,1,"",Sat Feb 27 09:00:14 +0000 2021
1365587538765901829,en,NO,NO,0,0,"",Sat Feb 27 09:00:15 +0000 2021
1365587541718691841,en,NO,NO,0,0,"",Sat Feb 27 09:00:15 +0000 2021
1365587545376104450,en,NO,NO,0,0,"",Sat Feb 27 09:00:16 +0000 2021
1365587546969944069,en,NO,NO,0,0,"",Sat Feb 27 09:00:17 +0000 2021
1365587548651855874,en,NO,NO,0,0,"",Sat Feb 27 09:00:17 +0000 2021
1365587549599719426,en,NO,NO,0,0,"",Sat Feb 27 09:00:17 +0000 2021
1365587549838794754,en,NO,YES,0,1048,"",Sat Feb 27 09:00:17 +0000 2021
1365587552028266496,en,NO,NO,0,0,"",Sat Feb 27 09:00:18 +0000 2021
1365587560714678273,en,NO,NO,1,0,"",Sat Feb 27 09:00:20 +0000 2021
1365587565152190464,en,NO,NO,0,0,"",Sat Feb 27 09:00:21 +0000 2021
1365587575134650369,en,NO,NO,0,0,"",Sat Feb 27 09:00:23 +0000 2021
1365587576841588739,en,NO,YES,0,2,"",Sat Feb 27 09:00:24 +0000 2021
1365587589042999297,en,NO,YES,0,396,"",Sat Feb 27 09:00:27 +0000 2021
1365587607057489921,en,NO,YES,0,119,"",Sat Feb 27 09:00:31 +0000 2021
1365587608911421440,en,NO,YES,0,233,"",Sat Feb 27 09:00:32 +0000 2021
1365587613395083265,en,NO,NO,0,0,"",Sat Feb 27 09:00:33 +0000 2021
1365587622605824000,en,NO,NO,0,0,"",Sat Feb 27 09:00:35 +0000 2021
