Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1364394614598238209,anti-asian,50,60,MISC,0.999
1364394615038763015,americans,62,71,MISC,0.9997
1364394615432912899,covidsim,68,76,ORG,0.8423
1364394615432912899,joseph wu,234,243,PER,0.7147
1364394615449731072,us education department,4,29,ORG,0.9727
1364394617534316544,non-american,22,34,MISC,0.9862
1364394617534316544,america,45,52,LOC,0.9999
1364394617756598275,carrie lam,29,39,PER,0.723
1364394617756598275,hksar,73,78,ORG,0.9311
1364394617756598275,covid19,135,142,MISC,0.9959
1364394617756598275,lam,262,265,PER,0.9998
1364394618377424897,pro audio &amp,67,81,MISC,0.7746
1364394618377424897,radio tech summit,83,100,MISC,0.853
1364394618654179329,potus,53,58,ORG,0.8702
1364394620944269318,ministry of public health,4,29,ORG,0.9976
1364394622445899776,covid-19,104,112,MISC,0.9878
1364394622701690881,americans,62,71,MISC,0.9996
1364394622781448196,americans,62,71,MISC,0.9997
1364394623393751041,western mass news,53,70,ORG,0.8382
1364394623771185156,karnataka,23,32,LOC,0.9999
1364394624488472576,egyptian,47,55,MISC,0.9996
1364394627114049539,chinese,21,28,MISC,0.9997
1364394627164368899,pijanowski,9,19,PER,0.9909
1364394627164368899,arkansas,29,37,LOC,1.0
1364394627164368901,americans,62,71,MISC,0.9997
1364394628187910145,egypt,47,52,LOC,1.0
1364394628200488960,americans,62,71,MISC,0.9997
1364394628204519426,congress,25,33,ORG,0.9992
1364394628204519426,uscapitol,79,88,ORG,0.8576
1364394628204519426,american,105,113,MISC,0.9977
1364394629416771589,nj,80,82,LOC,0.7731
1364394630188474368,joe biden,17,26,PER,0.9991
1364394630188474368,washington,127,137,LOC,0.8982
1364394631530745858,western civilization,106,126,MISC,0.699
1364394632025620482,american,0,8,MISC,0.8674
1364394632134746112,minnesota,43,52,LOC,0.9987
1364394632134746112,walz,86,90,PER,0.9997
1364394632134746112,"nice"" football",106,120,MISC,0.5808
1364394632344461314,americans,43,52,MISC,0.9996
1364394633527259138,congress,25,33,ORG,0.9992
1364394633527259138,uscapitol,79,88,ORG,0.8576
1364394633527259138,american,105,113,MISC,0.9977
1364394633833422853,americans,62,71,MISC,0.9997
1364394634047291396,vatican,20,27,LOC,0.9954
1364394634164662278,nih,36,39,ORG,0.6799
1364394635414687747,gcs,94,97,ORG,0.9984
1364394635414687747,ccos,102,106,ORG,0.9938
1364394635930533891,boris johnson,28,41,PER,0.9999
1364394635930533891,england,126,133,LOC,1.0
1364394637759107072,americans,62,71,MISC,0.9997
1364394638400909313,camille delvecchio,18,36,PER,0.9904
1364394638400909313,eastchester,40,51,LOC,0.9998
1364394638400909313,new york,53,61,LOC,0.9998
1364394638400909313,grea,135,139,PER,0.9984
1364394639424245760,richard pryor,94,107,PER,0.9948
1364394639424245760,long beach,126,136,LOC,0.815
1364394639680241664,egyptian,47,55,MISC,0.9996
1364394640200372224,dem,29,32,MISC,0.9998
1364394640200372224,neera tanden,60,72,PER,0.9446
1364394640200372224,dems,96,100,MISC,0.998
1364394640401592322,cdc,134,137,ORG,0.8872
1364394640905031680,magical musical road,17,37,MISC,0.9116
1364394643492757506,muslim,50,56,MISC,0.9836
1364394643652304896,hadley jr,61,70,PER,0.6518
1364394643652304896,samantha tribley,94,110,PER,0.9964
1364394643652304896,chris cooper,115,127,PER,0.9997
1364394643908161543,tsawwassen,44,54,LOC,0.3719
1364394645036404740,ciegodeavila,86,98,PER,0.907
1364394645036404740,morón,103,108,ORG,0.6857
1364394645036404740,chambas,112,119,PER,0.9923
1364394645036404740,ciroredond,123,133,PER,0.9988
1364394645346799619,belgian,4,11,MISC,0.9997
1364394645346799619,belgium,51,58,LOC,1.0
1364394645661380609,mexico,14,20,LOC,0.9997
1364394645661380609,us,39,41,LOC,0.9996
1364394645661380609,mexican,54,61,MISC,0.9994
1364394645996904449,chanturris,16,26,PER,0.9959
1364394646055477254,jobkeeper,46,55,ORG,0.639
1364394646055477254,monac,138,143,PER,0.8385
1364394646638534661,manhattan,120,129,LOC,0.9994
1364394648400191492,bc,29,31,ORG,0.8809
1364394649000026120,margarita revzin,0,16,PER,0.9957
1364394649000026120,md,18,22,LOC,0.9146
1364394649000026120,yale university school of medicine,55,89,ORG,0.8907
1364394649368977408,florida,30,37,LOC,0.9996
1364394649368977408,mexico,66,72,LOC,0.9999
1364394649368977408,florida,96,103,LOC,0.9999
1364394649826308096,michael cheng,88,101,PER,0.9996
1364394649826308096,andy consuegra,124,138,PER,0.9983
1364394649826308096,ed eiswirth &amp,140,156,ORG,0.7522
1364394649826308096,fraser wotzke,158,171,PER,0.974
1364394649885040641,taiwan,9,15,LOC,0.9978
1364394649885040641,taiwan,26,32,LOC,1.0
1364394649885040641,us,69,71,LOC,0.9327
1364394649906012161,mcconnell,18,27,PER,1.0
1364394649906012161,democratic,53,63,MISC,0.9999
1364394650048618497,americans,62,71,MISC,0.9997
1364394650166042627,americans,62,71,MISC,0.9997
1364394651109752832,mitch,22,27,PER,0.9965
1364394651713560581,daft punk,24,33,PER,0.886
1364394652409946115,scottish,17,25,MISC,0.9998
1364394653445853185,non-american,22,34,MISC,0.9862
1364394653445853185,america,45,52,LOC,0.9999
1364394653634752514,adhd,134,138,MISC,0.6197
1364394653794017280,americans,62,71,MISC,0.9997
1364394653898915842,house,17,22,ORG,0.9988
1364394653898915842,biden,46,51,PER,1.0
1364394654087536648,american journal of medicine,94,122,ORG,0.9678
1364394654477602818,manhattan,120,129,LOC,0.9994
1364394655207612416,americans,62,71,MISC,0.9997
1364394655593467910,house,21,26,ORG,0.9984
1364394655593467910,potus’ americanrescueplan,51,76,ORG,0.6117
1364394656000221189,megan mccain,0,12,PER,0.9803
1364394657501872131,al,97,99,PER,0.9937
1364394658110050306,australian,0,10,MISC,0.8617
1364394658110050306,people will not be deceived,66,93,MISC,0.6738
1364394658386882567,americans,35,44,MISC,0.9999
1364394658386882567,covid19,73,80,MISC,0.7729
1364394659913617410,saint croix,100,111,LOC,0.8638
1364394659917688833,nasa,20,24,ORG,0.9999
1364394659917688833,cdc,48,51,ORG,1.0
1364394660085460998,republicans,42,53,MISC,1.0
1364394660098043909,democrats,111,120,MISC,0.9999
1364394661691985922,egyptian,47,55,MISC,0.9996
1364394662774013952,navy,18,22,ORG,0.5872
1364394662774013952,covid19,65,72,MISC,0.9945
1364394663331778567,mcconnell,12,21,PER,0.9997
1364394663482957825,america,57,64,LOC,0.9993
1364394663709343750,ammon bundy,41,52,PER,0.9909
1364394663709343750,hs,175,177,ORG,0.313
1364394663948541952,danielle,149,157,PER,0.9869
1364394663948541952,bron,161,165,PER,0.756
1364394664305037319,daft punk,24,33,PER,0.886
1364394664896380932,schwartzbrot,46,58,MISC,0.551
1364394664896380932,dimpflmeier,84,95,PER,0.995
1364394665349443585,nyamnyc,20,27,ORG,0.7853
1364394665349443585,new yorkers,45,56,MISC,0.7323
1364394665349443585,covid19,103,110,MISC,0.954
1364394665349443585,nyam,120,124,ORG,0.9621
1364394665349443585,debeaumontfndtn,154,169,ORG,0.9768
1364394665768873987,coveringcovid,33,46,MISC,0.9161
1364394666041487360,hoyer,25,30,PER,0.9999
1364394666041487360,house,40,45,ORG,0.9998
1364394666041487360,biden,76,81,PER,1.0
1364394666041487360,covid,84,89,MISC,0.9979
1364394666125389824,cdc,134,137,ORG,0.8872
1364394666708242432,starr,8,13,PER,0.9545
1364394666708242432,nehru,15,20,PER,0.9936
1364394666708242432,chinese,40,47,MISC,0.9999
1364394666708242432,corona,111,117,ORG,0.6442
1364394666955792386,chicago,19,26,LOC,0.9997
1364394666955792386,michigan avenue immediate care,35,65,ORG,0.6831
1364394667794698243,nathan,39,45,PER,0.9999
1364394667794698243,brisbanebroncos,62,77,ORG,0.9658
1364394667794698243,arby’s and tacos,119,135,ORG,0.6125
1364394668004237314,ron desantis,21,33,PER,0.998
1364394668004237314,covid florida,48,61,ORG,0.6309
1364394668515991555,pn,35,37,ORG,0.9218
1364394668515991555,vaksin,55,61,MISC,0.9693
1364394668834832387,hoyer,25,30,PER,0.9999
1364394668834832387,house,40,45,ORG,0.9998
1364394668834832387,biden,76,81,PER,1.0
1364394668834832387,covid,84,89,MISC,0.9979
1364394668885086218,la,113,115,LOC,0.4399
1364394668885086218,noho,116,120,LOC,0.5162
1364394669191401477,connecticut  cancels,22,42,ORG,0.62
1364394669413662723,national endowment for the arts,28,59,ORG,0.9979
1364394669530996737,jason kenney,16,28,PER,0.9989
1364394669530996737,ndp,138,141,ORG,0.9984
1364394669648486403,daft punk,24,33,PER,0.886
1364394669791084546,florence nightingale,113,133,PER,0.6221
1364394670130921473,baltimore,3,12,LOC,1.0
1364394670130921473,covid-19,23,31,MISC,0.6753
1364394670806212609,biden-harris,107,119,MISC,0.4543
1364394670927847427,ron desantis’,97,110,PER,0.9985
