Tweet_ID,Sentiment_Label,Probability_pos
1358792702192734210,negative,2.268542534408379e-06
1358792702486319105,negative,2.8210322002618895e-09
1358792702566006786,negative,0.09156247755005659
1358792702570225670,negative,0.0003022366515383173
1358792702972882951,negative,0.00025492443661382085
1358792703136399364,negative,0.010569734903992021
1358792703195156480,negative,0.08229861318613366
1358792703706816513,negative,0.0037075204311389147
1358792703715270659,negative,0.0004839949307310031
1358792703920779264,negative,0.31059524744308287
1358792704814051336,negative,0.001697962293468407
1358792704986087426,negative,0.0012353283167829741
1358792705015353347,positive,0.9153208891636732
1358792705279721472,negative,0.1855757486322042
1358792705476677635,negative,5.568164457655582e-06
1358792705602539524,negative,6.997472890054136e-05
1358792705606877186,negative,8.082616622053021e-09
1358792705678082050,negative,0.0011997477153662948
1358792705858555904,positive,0.9999723804961098
1358792705908891649,negative,0.06827477942273955
1358792705975926785,negative,0.05758422718932575
1358792709323030531,negative,0.00211787694048052
1358792709411061761,negative,0.026388397749680537
1358792709671059460,neutral,0.47768314757001273
1358792709687947268,negative,0.07253710714981344
1358792709817909255,negative,0.2704224612320814
1358792709826224128,negative,0.0012353283167829741
1358792709834686464,negative,3.7839795696708903e-06
1358792709973151747,negative,0.05500865508875119
1358792709989953545,negative,0.027102241367325974
1358792710057046017,negative,0.00023736657279358687
1358792710174498818,negative,0.006476067189162053
1358792710308712449,negative,0.07059482062842784
1358792710354833409,negative,0.08179072757704707
1358792710405169152,negative,0.013070910396943919
1358792712972083201,negative,0.12669566854095135
1358792713139752960,negative,2.8058175478217482e-05
1358792713345388544,negative,0.0029347137210821547
1358792713357979648,negative,0.1564398669291707
1358792713542451213,negative,0.011389291857900748
1358792713580072961,negative,0.1922396374243861
1358792713697714176,negative,0.10295090124004137
1358792713752244225,negative,1.6315881214472124e-06
1358792713768943620,negative,0.036953579711287675
1358792714221936643,neutral,0.44149788239897736
1358792714288988162,negative,0.07412072893379804
1358792718131077128,positive,0.8422368681419135
1358792719062110210,neutral,0.4112222196781174
1358792719196426243,negative,0.0006721078216546517
1358792719880101896,neutral,0.6301187295568965
1358792721767489539,positive,0.7875191906046681
1358792722887360512,negative,0.3196098597729016
1358792723222953986,positive,0.9646962455319017
1358792724103761920,negative,0.009512901457404004
1358792724338589700,negative,0.0060392422133341275
1358792724804165632,negative,0.18151210971290924
1358792727983493120,negative,0.27696633559508393
1358792729090805762,neutral,0.47371072416927557
1358792731582210049,negative,0.09172424017363791
1358792732404305923,negative,0.02612410222000126
1358792736925749252,positive,0.8764036122553608
1358792740428009478,negative,0.06538865904610547
1358792742969745414,positive,0.7580883601489872
1358792744781688833,negative,0.006943579933664553
1358792745649729537,negative,2.992675993288115e-11
1358792745754767363,negative,0.015858093090173154
1358792749344980996,neutral,0.49789225920557484
1358792751324794884,negative,0.1944601303607229
1358792753858174977,neutral,0.3942990876220529
1358792755741417479,negative,0.02344840119950674
1358792755917520897,negative,0.3076131273923871
1358792761152073728,negative,0.2151267449801208
1358792762540380167,neutral,0.4486658474860969
1358792763492495360,negative,0.024089842898898726
1358792767871270913,positive,0.6897334951116525
1358792767888121862,negative,3.204054866912172e-10
1358792769398075396,negative,0.1465898237853954
1358792771763593220,negative,0.03151431370752116
1358792774506717184,negative,0.008126895701630981
1358792774687092737,negative,0.10986098455798698
1358792775098064896,negative,0.0028745522509646417
1358792775165239300,negative,0.011923960836433559
1358792775328804872,negative,1.832339580655923e-05
1358792776280899584,neutral,0.49789225920557484
1358792777237151749,positive,0.7100637103680298
1358792777660829696,negative,2.020461182974601e-09
1358792777694380035,negative,0.08563553145684287
1358792779846086656,neutral,0.44149788239897736
1358792782656208897,negative,0.008126895701630981
1358792783214084097,neutral,0.49789225920557484
1358792784862449666,negative,0.010830291970427511
1358792786175221760,negative,0.19081499707551816
1358792786682785793,negative,0.0002724942518929157
1358792786905096194,negative,6.84582448059026e-05
1358792789253902336,negative,0.2794653930830212
1358792796057063425,negative,0.21108049858340638
1358792799269847041,negative,3.7839795696708903e-06
1358792799307636738,neutral,0.4486658474860969
1358792799399915520,negative,0.0003970192475344309
1358792799928344582,neutral,0.4507454498615163
1358792803141189636,negative,0.016479216046920143
1358792806861574147,negative,0.15126583838315014
1358792811563388931,negative,0.016889264070530423
1358792811978620929,negative,0.007781221584322363
1358792813119496194,negative,0.0028745522509646417
1358792817175273472,negative,9.10596786730653e-05
1358792818261712896,negative,1.1174492561298472e-06
1358792823454195715,positive,0.6655098759839728
1358792826121838594,negative,0.0016356285885029875
1358792828252479488,negative,0.11544876856324955
1358792833122131977,negative,0.09956887404354803
1358792833134641153,negative,0.0060392422133341275
1358792835005349888,positive,0.9999804680943051
1358792836133584897,negative,0.0005802625519008175
1358792836251066373,negative,0.00046564482130116426
1358792837924536325,negative,0.07854129414277002
1358792838251753476,negative,0.0018132618785637379
1358792838394359808,negative,0.12714104587516387
1358792838406881280,negative,0.004352746931828972
1358792839308656641,negative,0.16351366919893856
1358792839430369280,positive,0.7580883601489872
1358792840176930819,negative,0.06094036822217525
1358792840478867460,negative,0.029169064526794693
1358792841842073600,negative,9.511006568192175e-14
1358792842269908993,neutral,0.4547085773744134
1358792842303438848,neutral,0.4547085773744134
1358792842324287506,negative,0.027254084301908104
1358792842353721345,neutral,0.4547085773744134
1358792842374762497,negative,0.05404414061235441
1358792842429276162,negative,0.000874409522539045
1358792843704295432,negative,0.005633810112314923
1358792844090036225,negative,1.0368908222902292e-05
1358792844383825920,neutral,0.49789225920557484
1358792844576710657,neutral,0.49789225920557484
1358792844689965058,negative,0.2967534060863767
1358792844702531585,negative,9.10596786730653e-05
1358792845033881600,negative,0.21921412548362115
1358792845390450689,neutral,0.5419128186635425
1358792846141239301,negative,0.06899322069421127
1358792846246109184,negative,0.16351366919893856
1358792846350901250,neutral,0.3625901143708955
1358792846543888384,negative,0.17191480195240075
1358792847537942528,negative,0.14110085942106868
1358792847944744965,negative,0.1658148254598541
1358792848531947520,negative,0.22039711793818395
1358792849584607235,negative,0.13804680515557974
1358792850784342016,negative,0.15787134353395718
1358792851107250176,negative,0.0003704282142137692
1358792852449460232,negative,0.07326407543132606
1358792852600475649,neutral,0.4740141515433415
1358792853221171204,negative,0.004151024452430153
1358792853221179392,negative,0.0009766414875813667
1358792853237989378,negative,0.06192901108279151
1358792853464494081,negative,0.011287902137708727
1358792853548376065,negative,0.05032995105237637
1358792853800054786,neutral,0.4299371657496221
1358792853804179457,negative,0.0003970192475344309
1358792853942636547,negative,0.006926131076444962
1358792856127877120,neutral,0.4486658474860969
1358792856257908739,negative,0.15784872887475487
1358792856274694147,neutral,0.4399748803194939
1358792857218404355,neutral,0.49789225920557484
1358792857780441090,negative,0.10276865325421673
1358792858459901963,negative,2.0026438608734487e-05
1358792858870898689,negative,0.011447902601638237
1358792859185479682,negative,0.000874409522539045
1358792859240050689,neutral,0.4740141515433415
1358792860246691842,negative,0.2650498589452042
