Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1371353877107253248,negative,1.223159670829773,-0.6863687038421631,1.9975018501281738
1371353877375815681,negative,0.062164049595594406,-0.048386819660663605,1.2167450189590454
1371353877799440385,negative,1.481563925743103,-0.8371741771697998,1.88007652759552
1371353878613041154,neutral,2.068694829940796,0.11714749783277512,0.4805890917778015
1371353879712038915,neutral,2.211045503616333,0.06093623861670494,0.6759735941886902
1371353880835977218,negative,1.4541230201721191,0.24416521191596985,1.5958611965179443
1371353882845081603,negative,1.7380253076553345,-1.0296939611434937,2.2162325382232666
1371353884279631872,neutral,2.4204916954040527,-0.6576976776123047,0.7172254920005798
1371353885055520769,negative,1.0751590728759766,-0.752778947353363,2.171400785446167
1371353886028615680,positive,1.5795282125473022,1.8280547857284546,0.16891030967235565
1371353886540238852,positive,1.1404502391815186,2.9418082237243652,-0.7787021994590759
1371353887903526920,neutral,2.9569833278656006,2.522213935852051,-0.9077485203742981
1371353889417555971,negative,1.0751590728759766,-0.7527788877487183,2.171400785446167
1371353889631473665,neutral,1.4395431280136108,0.916107714176178,0.2412118762731552
1371353889811918849,neutral,2.0189099311828613,0.2458559274673462,0.5443315505981445
1371353889937756162,neutral,1.368109941482544,0.3522011935710907,0.8836592435836792
1371353889988091908,negative,1.0913540124893188,-0.5688677430152893,1.1996830701828003
1371353890080296961,neutral,2.940563201904297,1.0532385110855103,0.02043074741959572
1371353891535732736,negative,1.1941102743148804,-0.9250382781028748,2.2662405967712402
1371353891665702913,neutral,1.6466877460479736,-0.17442262172698975,1.2362369298934937
1371353893553209347,neutral,1.909403920173645,0.5164461731910706,0.8707252144813538
1371353894056525825,positive,0.7542884945869446,0.884644627571106,-0.018909627571702003
1371353894148710401,positive,0.29108181595802307,1.1600018739700317,1.0049351453781128
1371353896380198913,neutral,2.132258653640747,0.3895011842250824,0.03092772886157036
1371353896870760449,neutral,2.3451240062713623,0.5198133587837219,0.1805320382118225
1371353897386713091,negative,0.9141916036605835,-0.8578414916992188,2.862968921661377
1371353898888396800,negative,1.185424566268921,-0.28052932024002075,1.745697259902954
1371353899991506945,negative,1.7380253076553345,-1.0296939611434937,2.2162325382232666
1371353900574380032,neutral,1.6420834064483643,0.4918721318244934,0.9758056998252869
1371353902319349761,neutral,1.3934506177902222,0.4322585165500641,0.8875304460525513
1371353902541463553,negative,1.4055907726287842,-1.2697371244430542,3.230330228805542
1371353902961020929,positive,1.6218441724777222,2.6852314472198486,-0.05270262062549591
1371353903179079680,neutral,2.2823479175567627,0.1610550582408905,0.5645696520805359
