Tweet_ID,Mentions
1364923101482541057,@covid19indiaorg
1364923103994728448,@AspreyLondon
1364923115319386114,@nckhui
1364923121111683074,@axios
1364923121812316164,@lindenmedical
1364923131035586563,@Tylerjoelb
1364923133954842628,@MSNBC
1364923133954842628,@TheRevAl
1364923135691288580,@Tylerjoelb
1364923136664350726,@MSNBC
1364923136664350726,@TheRevAl
1364923137343782915,@MCRIforkids
1364923137343782915,@NatureComms
1364923144289591303,@politico
1364923145707134982,@CTVNews
1364923150455222276,@Tylerjoelb
1364923162735964164,@wef
1364923164246040577,@AP
1364923164866662402,@einnews
1364923166800285700,@HNN24X7
1364923170906664963,@RuralMattersSG
1364923179072847872,@shafiur
1364923183233716227,@axios
1364923198156861440,@nytimes
1364923199411146752,@shafiur
1364923219958894600,@latimes
1364923247322521600,@ZeeNewsEnglish
1364923251479216136,@hudsonchatbots
1364923251479216136,@Mikequindazzi
1364923252586541066,@latimes
1364923253077258243,@RuralMattersSG
1364923267631509505,@RCObsGyn
1364923274443038721,@Tylerjoelb
1364923279354589187,@gavi
1364923279354589187,@whoafro
1364923279354589187,@Cepivaccines
1364923279354589187,@UNICEF
1364923285176279043,@CMichaelGibson
1364923290314280965,@NBCNews
1364923292910501892,@YahooFinance
1364923292910501892,@OscarWGrut
1364923292910501892,@YahooFinanceUK
1364923302368706562,@NYDailyNews
1364923331628175361,@Tylerjoelb
1364923338813038596,@BostonDotCom
1364923342285901824,@shomaristone
1364923349005131779,@nytimes
1364923349244260356,@nytimes
1364923349470744578,@nytimes
1364923360111656961,@AlArabiyaEng
1364923366767878144,@nytimes
1364923369624330257,@nytimes
1364923395285147649,@latimes
1364923401719136257,@YesWeCan4Us
1364923401719136257,@Acyn
1364923411630338067,@RCObsGyn
1364923418857070593,@CNBCJulianna
1364923431268016131,@nytimes
1364923435122573313,@NBCNews
1364923444970868737,@MSNBC
1364923444970868737,@TheRevAl
1364923445981700101,@RachelReevesMP
1364923453485293570,@Tylerjoelb
1364923462624673794,@ABC7NY
1364923475543154699,@nytimes
1364923501992378369,@latimes
1364923503049396229,@shafiur
1364923518564073473,@PennsylvaniaGov
1364923518564073473,@CDCgov
1364923522796179463,@ABC7NY
1364923524683468805,@Reuters
1364923540785496064,@Tylerjoelb
1364923554874155009,@xandvt
1364923554874155009,@DoctorChrisVT
1364923554874155009,@DrGuddiSingh
1364923561803145224,@WSJ
1364923564328181761,@MSNBC
1364923564328181761,@TheRevAl
1364923567322800131,@CNN
1364923570737082373,@scotgov
1364923575686299651,@ABC7NY
1364923581168316418,@Tylerjoelb
1364923582556512258,@Tylerjoelb
1364923585790369805,@WSJ
1364923593721860105,@nytimes
1364923610717159430,@LJBrownstein
1364923610717159430,@MCPS
1364923620506689541,@scotgov
1364923624055074818,@rivm
1364923624055074818,@MariekeVzelm
1364923625850159111,@maybulman
1364923625955033101,@Tylerjoelb
1364923628979187714,@Pwhite2011
1364923628979187714,@RareBeweging
1364923628979187714,@radikalek
1364923630094868481,@ABC7NY
1364923631889866753,@nytimes
1364923635668901888,@nytpolitics
1364923635757113345,@RejoicingHeart
1364923647308267526,@nytimes
1364923649250197508,@latimes
1364923653180243976,@ximopuig
1364923653180243976,@generalitat
1364923653180243976,@GVAsanitat
1364923653180243976,@anabarcelochico
1364923658561609730,@pennstate
1364923665016619010,@nytimes
1364923670725066757,@nytimes
1364923681781252099,@latimes
1364923682850750469,@AytoCartagenaES
1364923683903569920,@nbcnews
