Tweet_ID,Mentions
1363673163595448320,@sheryljanderson
1363669838896521218,@realEscanor
1363669838896521218,@catturd2
1363669838934142976,@ConnieSchultz
1363669839341096965,@SaraCo130813
1363669839466754050,@CNNIndonesia
1363669840435773443,@ashdominey
1363669840435773443,@bbclaurak
1363669840490336260,@thebradfordfile
1363669841094320128,@DtiPhilippines
1363669841731670020,@lefty25251
1363669841731670020,@RexChapman
1363669841731670020,@ProjectLincoln
1363669841740238848,@JessicaHuseman
1363669841836609541,@patriottakes
1363669841836609541,@DrLiMengYAN1
1363669842100768769,@Victoria59L
1363669842243457025,@YoVoy8deMarzo
1363669842243457025,@MariferLattuada
1363669842297974785,@BreatheCouture
1363669842914541570,@EdgeRadioScot
1363669842964975621,@jepassy
1363669842964975621,@MarketWatch
1363669843074023424,@NicolasMaduro
1363669846265896961,@NicolasMaduro
1363669846324568066,@MrDoctorOficial
1363669846991470592,@SantosFC
1363669847100514304,@Mippcivzla
1363669847544979459,@RKumar33235444
1363669848023310336,@YourBryanCastro
1363669848023310336,@StaciaMelinda
1363669848023310336,@chessdojo
1363669848400789510,@nereapgrd
1363669848597794816,@TheDweck
1363669848686006275,@behnamarduino
1363669849336119297,@morganjeffery
1363669849344512002,@BrianKarem
1363669849403088900,@raynocerous0571
1363669849403088900,@jackblack
1363669849793257472,@Aywhatelse
1363669849793257472,@TheMyxs
1363669849990307843,@JessicaHuseman
1363669850187563009,@jhfguhvgfrvb
1363669850187563009,@REALMizkif
1363669850304909313,@oogaboogafr
1363669850460196864,@PublimetroMX
1363669850460196864,@renefuat
1363669850611097600,@nanbuskhan
1363669850632167429,@MisterWolf0
1363669850812481537,@isascotti
1363669850812481537,@LuisDan31399084
1363669850866999298,@aguscuello04
1363669850921586688,@CNNBrasil
1363669851277987841,@Loeybug
1363669851470929924,@marklevinshow
1363669851470929924,@MarkDice
1363669851928227841,@VTVcanal8
1363669853022920705,@chickinkiev
1363669854004330503,@Mariselabarby
1363669854256066567,@julifaita
1363669854742597639,@GFiuzaOficial
1363669854994141185,@FreifuerErfolg
1363669855677857795,@EmilyMcgowin
1363669855682113538,@ananavarro
1363669855682113538,@MountSinaiMiami
