"","Year","Month","Day","Text","Count"
"1",2020,1,29,"china",359290
"2",2020,1,29,"wuhan",119805
"3",2020,1,29,"us",45592
"4",2020,1,29,"australia",22723
"5",2020,1,29,"hong kong",13826
"6",2020,2,29,"china",242483
"7",2020,2,29,"us",172415
"8",2020,2,29,"corona",63641
"9",2020,2,29,"washington",59039
"10",2020,2,29,"iran",54732
"11",2020,4,1,"china",76862
"12",2020,4,1,"us",41212
"13",2020,4,1,"uk",18181
"14",2020,4,1,"india",12780
"15",2020,4,1,"america",12268
"16",2020,4,2,"china",84139
"17",2020,4,2,"us",53532
"18",2020,4,2,"india",26209
"19",2020,4,2,"uk",19283
"20",2020,4,2,"america",15469
"21",2020,4,3,"china",65333
"22",2020,4,3,"us",45139
"23",2020,4,3,"india",30206
"24",2020,4,3,"america",15013
"25",2020,4,3,"wuhan",14901
"26",2020,4,4,"china",82278
"27",2020,4,4,"us",54175
"28",2020,4,4,"india",34430
"29",2020,4,4,"america",22428
"30",2020,4,4,"uk",16685
"31",2020,4,5,"china",92833
"32",2020,4,5,"us",55151
"33",2020,4,5,"india",30262
"34",2020,4,5,"uk",21134
"35",2020,4,5,"america",19162
"36",2020,4,6,"china",74047
"37",2020,4,6,"us",45212
"38",2020,4,6,"india",31468
"39",2020,4,6,"uk",25768
"40",2020,4,6,"america",18471
"41",2020,4,7,"china",94496
"42",2020,4,7,"us",45176
"43",2020,4,7,"uk",25131
"44",2020,4,7,"india",21522
"45",2020,4,7,"wisconsin",16991
"46",2020,4,8,"china",68043
"47",2020,4,8,"us",44894
"48",2020,4,8,"wuhan",22046
"49",2020,4,8,"india",18609
"50",2020,4,8,"america",15653
"51",2020,4,9,"china",59045
"52",2020,4,9,"us",36505
"53",2020,4,9,"india",15563
"54",2020,4,9,"uk",14607
"55",2020,4,9,"america",10099
"56",2020,4,10,"china",100214
"57",2020,4,10,"us",60282
"58",2020,4,10,"india",27268
"59",2020,4,10,"uk",24622
"60",2020,4,10,"america",24516
"61",2020,4,11,"china",89538
"62",2020,4,11,"us",61762
"63",2020,4,11,"uk",29032
"64",2020,4,11,"india",26063
"65",2020,4,11,"america",19335
"66",2020,4,12,"china",105822
"67",2020,4,12,"us",53476
"68",2020,4,12,"uk",37373
"69",2020,4,12,"india",20859
"70",2020,4,12,"europe",16044
"71",2020,4,13,"china",114132
"72",2020,4,13,"us",50984
"73",2020,4,13,"uk",25158
"74",2020,4,13,"india",18710
"75",2020,4,13,"hudson river",16106
"76",2020,4,14,"china",100869
"77",2020,4,14,"us",53153
"78",2020,4,14,"india",36694
"79",2020,4,14,"miami",24670
"80",2020,4,14,"uk",22546
"81",2020,4,15,"china",120980
"82",2020,4,15,"us",75819
"83",2020,4,15,"india",23063
"84",2020,4,15,"uk",19949
"85",2020,4,15,"america",18357
"86",2020,4,16,"china",125841
"87",2020,4,16,"us",65856
"88",2020,4,16,"wuhan",39914
"89",2020,4,16,"india",26348
"90",2020,4,16,"uk",25526
"91",2020,4,17,"china",108789
"92",2020,4,17,"us",50931
"93",2020,4,17,"wuhan",29766
"94",2020,4,17,"uk",26679
"95",2020,4,17,"india",24899
"96",2020,4,18,"china",49112
