"","Year","Month","Day","Text","Count"
"1",2020,1,29,"chinese",64841
"2",2020,1,29,"coronavirus",45638
"3",2020,1,29,"asian",34381
"4",2020,1,29,"italian",24281
"5",2020,1,29,"americans",13116
"6",2020,2,29,"coronavirus",366794
"7",2020,2,29,"democrats",90790
"8",2020,2,29,"americans",67294
"9",2020,2,29,"chinese",46323
"10",2020,2,29,"american",32624
"11",2020,4,1,"covid-19",44682
"12",2020,4,1,"coronavirus",36202
"13",2020,4,1,"chinese",19511
"14",2020,4,1,"americans",17005
"15",2020,4,1,"covid19",9926
"16",2020,4,2,"covid-19",87049
"17",2020,4,2,"coronavirus",56427
"18",2020,4,2,"americans",25875
"19",2020,4,2,"chinese",22327
"20",2020,4,2,"covid19",12341
"21",2020,4,3,"covid-19",63749
"22",2020,4,3,"coronavirus",49361
"23",2020,4,3,"americans",27002
"24",2020,4,3,"chinese",19676
"25",2020,4,3,"covid19",11541
"26",2020,4,4,"covid-19",61595
"27",2020,4,4,"coronavirus",56437
"28",2020,4,4,"chinese",22806
"29",2020,4,4,"covid19",20264
"30",2020,4,4,"americans",20020
"31",2020,4,5,"covid-19",54958
"32",2020,4,5,"coronavirus",50330
"33",2020,4,5,"chinese",21796
"34",2020,4,5,"americans",17858
"35",2020,4,5,"covid19",10987
"36",2020,4,6,"covid-19",71071
"37",2020,4,6,"coronavirus",52730
"38",2020,4,6,"chinese",19726
"39",2020,4,6,"americans",15664
"40",2020,4,6,"covid19",11514
"41",2020,4,7,"covid-19",69245
"42",2020,4,7,"coronavirus",46805
"43",2020,4,7,"chinese",23313
"44",2020,4,7,"americans",15237
"45",2020,4,7,"covid19",14618
"46",2020,4,8,"covid-19",52317
"47",2020,4,8,"coronavirus",35414
"48",2020,4,8,"chinese",17735
"49",2020,4,8,"americans",13667
"50",2020,4,8,"covid19",13295
"51",2020,4,9,"covid-19",42736
"52",2020,4,9,"coronavirus",26336
"53",2020,4,9,"americans",19351
"54",2020,4,9,"chinese",13740
"55",2020,4,9,"democrats",13409
"56",2020,4,10,"covid-19",72903
"57",2020,4,10,"coronavirus",42656
"58",2020,4,10,"americans",29526
"59",2020,4,10,"chinese",29257
"60",2020,4,10,"american",22228
"61",2020,4,11,"covid-19",57393
"62",2020,4,11,"coronavirus",51692
"63",2020,4,11,"chinese",41078
"64",2020,4,11,"americans",29289
"65",2020,4,11,"american",15212
"66",2020,4,12,"covid-19",46390
"67",2020,4,12,"coronavirus",44403
"68",2020,4,12,"chinese",34788
"69",2020,4,12,"americans",18701
"70",2020,4,12,"american",8971
"71",2020,4,13,"covid-19",66660
"72",2020,4,13,"coronavirus",39220
"73",2020,4,13,"chinese",32657
"74",2020,4,13,"americans",24087
"75",2020,4,13,"covid19",9538
"76",2020,4,14,"covid-19",110228
"77",2020,4,14,"coronavirus",46634
"78",2020,4,14,"chinese",26399
"79",2020,4,14,"americans",19092
"80",2020,4,14,"covid19",11869
"81",2020,4,15,"covid-19",74319
"82",2020,4,15,"coronavirus",44330
"83",2020,4,15,"chinese",33222
"84",2020,4,15,"americans",25025
"85",2020,4,15,"covid19",15017
"86",2020,4,16,"covid-19",78883
"87",2020,4,16,"coronavirus",45202
"88",2020,4,16,"chinese",32241
"89",2020,4,16,"americans",23703
"90",2020,4,16,"covid19",14649
"91",2020,4,17,"covid-19",78684
"92",2020,4,17,"coronavirus",37322
"93",2020,4,17,"americans",26164
"94",2020,4,17,"chinese",23941
"95",2020,4,17,"american",13813
"96",2020,4,18,"covid-19",66359
"97",2020,4,18,"coronavirus",43088
"98",2020,4,18,"americans",21460
"99",2020,4,18,"chinese",15508
"100",2020,4,18,"covid19",12106
"101",2020,4,19,"covid-19",66284
"102",2020,4,19,"coronavirus",56498
"103",2020,4,19,"americans",28080
"104",2020,4,19,"chinese",23786
"105",2020,4,19,"one world",14609
"106",2020,4,20,"covid-19",87845
"107",2020,4,20,"coronavirus",42098
"108",2020,4,20,"americans",26960
"109",2020,4,20,"chinese",22622
"110",2020,4,20,"american",13043
"111",2020,4,21,"covid-19",13204
"112",2020,4,21,"coronavirus",9252
"113",2020,4,21,"americans",8465
"114",2020,4,21,"covid19",6776
"115",2020,4,21,"chinese",4165
"116",2020,4,22,"covid-19",68151
"117",2020,4,22,"coronavirus",41802
"118",2020,4,22,"americans",23326
"119",2020,4,22,"chinese",17192
"120",2020,4,22,"covid19",15596
"121",2020,4,23,"covid-19",72617
"122",2020,4,23,"coronavirus",46911
"123",2020,4,23,"americans",26345
"124",2020,4,23,"democrats",20811
"125",2020,4,23,"chinese",16674
"126",2020,4,24,"covid-19",88831
"127",2020,4,24,"coronavirus",65250
"128",2020,4,24,"americans",26647
"129",2020,4,24,"democrats",16780
"130",2020,4,24,"rep",15637
"131",2020,4,25,"covid-19",81406
"132",2020,4,25,"coronavirus",63684
"133",2020,4,25,"americans",27690
"134",2020,4,25,"covid19",26599
"135",2020,4,25,"democrats",24992
"136",2020,4,26,"covid-19",72723
"137",2020,4,26,"coronavirus",64263
"138",2020,4,26,"americans",44356
"139",2020,4,26,"democrats",30137
"140",2020,4,26,"chinese",20258
"141",2020,4,27,"covid-19",89615
"142",2020,4,27,"coronavirus",70648
"143",2020,4,27,"americans",45359
"144",2020,4,27,"chinese",28350
"145",2020,4,27,"american",22818
"146",2020,4,28,"covid-19",73149
"147",2020,4,28,"coronavirus",38446
"148",2020,4,28,"americans",24826
"149",2020,4,28,"covid",18104
"150",2020,4,28,"covid19",17236
"151",2020,4,29,"covid-19",51335
"152",2020,4,29,"coronavirus",39264
"153",2020,4,29,"americans",24669
"154",2020,4,29,"chinese",17161
"155",2020,4,29,"covid19",11898
"156",2020,4,30,"covid-19",74781
"157",2020,4,30,"coronavirus",51009
"158",2020,4,30,"americans",29951
"159",2020,4,30,"covid19",17328
"160",2020,4,30,"chinese",16494
"161",2020,5,1,"covid-19",65265
"162",2020,5,1,"coronavirus",51354
"163",2020,5,1,"americans",21835
"164",2020,5,1,"chinese",19722
"165",2020,5,1,"covid19",13709
"166",2020,5,2,"covid-19",68390
"167",2020,5,2,"coronavirus",54205
"168",2020,5,2,"americans",19484
"169",2020,5,2,"chinese",18138
"170",2020,5,2,"covid",11564
"171",2020,5,3,"covid-19",67841
"172",2020,5,3,"coronavirus",66955
"173",2020,5,3,"american",45859
"174",2020,5,3,"americans",28068
"175",2020,5,3,"chinese",16630
"176",2020,5,4,"covid-19",79615
"177",2020,5,4,"coronavirus",79412
"178",2020,5,4,"americans",31708
"179",2020,5,4,"chinese",28247
"180",2020,5,4,"american",21368
"181",2020,5,5,"covid-19",77421
"182",2020,5,5,"coronavirus",14626
"183",2020,5,5,"americans",14444
"184",2020,5,5,"chinese",13697
"185",2020,5,5,"covid19",9743
"186",2020,5,6,"covid-19",94870
"187",2020,5,6,"coronavirus",60710
"188",2020,5,6,"americans",37472
"189",2020,5,6,"american",23656
"190",2020,5,6,"chinese",18232
"191",2020,5,7,"covid-19",108708
"192",2020,5,7,"coronavirus",59672
"193",2020,5,7,"americans",27987
"194",2020,5,7,"chinese",18358
"195",2020,5,7,"covid19",16945
"196",2020,5,8,"covid-19",91193
"197",2020,5,8,"coronavirus",46098
"198",2020,5,8,"democrats",40207
"199",2020,5,8,"chinese",30166
"200",2020,5,8,"americans",28248
"201",2020,5,9,"covid-19",84811
"202",2020,5,9,"coronavirus",52560
"203",2020,5,9,"americans",32465
"204",2020,5,9,"chinese",19548
"205",2020,5,9,"covid",16515
"206",2020,5,10,"covid-19",84507
"207",2020,5,10,"coronavirus",60318
"208",2020,5,10,"americans",40653
"209",2020,5,10,"german",21081
"210",2020,5,10,"covid",19458
"211",2020,5,11,"covid-19",108389
"212",2020,5,11,"coronavirus",63073
"213",2020,5,11,"american",38215
"214",2020,5,11,"covid",32980
"215",2020,5,11,"americans",30874
"216",2020,5,12,"covid-19",103251
"217",2020,5,12,"coronavirus",68798
"218",2020,5,12,"americans",53772
"219",2020,5,12,"chinese",28722
"220",2020,5,12,"american",19120
"221",2020,5,13,"americans",91443
"222",2020,5,13,"covid-19",89524
"223",2020,5,13,"coronavirus",52568
"224",2020,5,13,"chinese",22055
"225",2020,5,13,"democrats",20238
"226",2020,5,14,"covid-19",94053
"227",2020,5,14,"americans",51835
"228",2020,5,14,"coronavirus",48373
"229",2020,5,14,"covid19",17573
"230",2020,5,14,"chinese",17293
"231",2020,5,15,"covid-19",97467
"232",2020,5,15,"coronavirus",54716
"233",2020,5,15,"americans",34858
"234",2020,5,15,"covid19",24834
"235",2020,5,15,"democrat",23763
"236",2020,5,16,"covid-19",88328
"237",2020,5,16,"coronavirus",47315
"238",2020,5,16,"americans",33580
"239",2020,5,16,"covid19",20020
"240",2020,5,16,"democrats",19113
"241",2020,5,17,"coronavirus",79835
"242",2020,5,17,"covid-19",75033
"243",2020,5,17,"americans",37243
"244",2020,5,17,"democrats",18200
"245",2020,5,17,"chinese",17284
"246",2020,5,18,"covid-19",94924
"247",2020,5,18,"coronavirus",79705
"248",2020,5,18,"americans",36193
"249",2020,5,18,"american",34100
"250",2020,5,18,"chinese",24513
"251",2020,5,19,"covid-19",118279
"252",2020,5,19,"coronavirus",59072
"253",2020,5,19,"americans",29392
"254",2020,5,19,"chinese",26989
"255",2020,5,19,"covid19",17826
"256",2020,5,20,"covid-19",98932
"257",2020,5,20,"coronavirus",57864
"258",2020,5,20,"virus",48948
"259",2020,5,20,"americans",38912
"260",2020,5,20,"chinese",23246
"261",2020,5,21,"covid-19",87691
"262",2020,5,21,"americans",40324
"263",2020,5,21,"coronavirus",39138
"264",2020,5,21,"chinese",21476
"265",2020,5,21,"democrats",18559
"266",2020,5,22,"covid-19",86557
"267",2020,5,22,"coronavirus",42111
"268",2020,5,22,"americans",32287
"269",2020,5,22,"democrats",19900
"270",2020,5,22,"chinese",17017
"271",2020,5,23,"covid-19",82160
"272",2020,5,23,"coronavirus",39255
"273",2020,5,23,"americans",35036
"274",2020,5,23,"covid",21028
"275",2020,5,23,"democrats",15705
"276",2020,5,24,"covid-19",60781
"277",2020,5,24,"coronavirus",45081
"278",2020,5,24,"americans",38136
"279",2020,5,24,"rigged election",17441
"280",2020,5,24,"covid",13279
"281",2020,5,25,"covid-19",53345
"282",2020,5,25,"coronavirus",48187
"283",2020,5,25,"americans",29061
"284",2020,5,25,"memorial day",28286
"285",2020,5,25,"chinese",16416
"286",2020,5,26,"covid-19",76841
"287",2020,5,26,"coronavirus",43062
"288",2020,5,26,"americans",26911
"289",2020,5,26,"chinese",17965
"290",2020,5,26,"memorial day",17159
"291",2020,5,27,"covid-19",81690
"292",2020,5,27,"coronavirus",38545
"293",2020,5,27,"americans",36147
"294",2020,5,27,"covid",21259
"295",2020,5,27,"democrat",13083
"296",2020,5,28,"covid-19",106625
"297",2020,5,28,"coronavirus",43314
"298",2020,5,28,"americans",39149
"299",2020,5,28,"gop",26287
"300",2020,5,28,"republican",23603
"301",2020,5,29,"asians",105294
"302",2020,5,29,"muslims",105130
"303",2020,5,29,"hispanics",104399
"304",2020,5,29,"covid-19",86296
"305",2020,5,29,"coronavirus",49639
"306",2020,5,30,"mexicans",71650
"307",2020,5,30,"œchinese",70547
"308",2020,5,30,"covid-19",65936
"309",2020,5,30,"chinese",47970
"310",2020,5,30,"coronavirus",38726
"311",2020,5,31,"avenger",55635
"312",2020,5,31,"coronavirus",49672
"313",2020,5,31,"covid-19",47695
"314",2020,5,31,"chinese",24217
"315",2020,5,31,"mexicans",19815
"316",2020,6,1,"covid-19",48760
"317",2020,6,1,"coronavirus",40461
"318",2020,6,1,"democrats",29889
"319",2020,6,1,"ebola",19889
"320",2020,6,1,"chinese",17488
"321",2020,6,2,"covid-19",62377
"322",2020,6,2,"defense production act",33035
"323",2020,6,2,"coronavirus",31007
"324",2020,6,2,"americans",27237
"325",2020,6,2,"american",10901
"326",2020,6,3,"covid-19",63147
"327",2020,6,3,"coronavirus",41395
"328",2020,6,3,"covid",24258
"329",2020,6,3,"americans",14930
"330",2020,6,3,"democrat",13753
"331",2020,6,4,"covid-19",62876
"332",2020,6,4,"coronavirus",35444
"333",2020,6,4,"americans",19140
"334",2020,6,4,"covid",14093
"335",2020,6,4,"covid19",10755
"336",2020,6,5,"covid-19",60502
"337",2020,6,5,"coronavirus",22475
"338",2020,6,5,"americans",16981
"339",2020,6,5,"covid",8527
"340",2020,6,5,"covid19",7952
"341",2020,6,6,"covid-19",50587
"342",2020,6,6,"coronavirus",30191
"343",2020,6,6,"covid19",17237
"344",2020,6,6,"americans",14712
"345",2020,6,6,"covid",13686
"346",2020,6,7,"covid-19",50072
"347",2020,6,7,"coronavirus",28976
"348",2020,6,7,"americans",18351
"349",2020,6,7,"covid",16664
"350",2020,6,7,"covid19",16246
"351",2020,6,8,"covid-19",79632
"352",2020,6,8,"americans",32479
"353",2020,6,8,"coronavirus",29552
"354",2020,6,8,"covid19",20663
"355",2020,6,8,"rting",19329
"356",2020,6,9,"covid-19",76512
"357",2020,6,9,"chinese",45975
"358",2020,6,9,"coronavirus",41963
"359",2020,6,9,"americans",38161
"360",2020,6,9,"korean",35414
"361",2020,6,10,"covid-19",83046
"362",2020,6,10,"coronavirus",34422
"363",2020,6,10,"americans",33415
"364",2020,6,10,"covid19",25401
"365",2020,6,10,"covid-1â",23494
"366",2020,6,11,"covid-19",91911
"367",2020,6,11,"americans",49645
"368",2020,6,11,"coronavirus",42868
"369",2020,6,11,"covid19",35419
"370",2020,6,11,"gop",20732
"371",2020,6,12,"covid-19",69598
"372",2020,6,12,"coronavirus",31848
"373",2020,6,12,"covid19",30817
"374",2020,6,12,"americans",27469
"375",2020,6,12,"trump",23006
"376",2020,6,13,"covid-19",84207
"377",2020,6,13,"americans",45445
"378",2020,6,13,"coronavirus",34345
"379",2020,6,13,"covid19",31446
"380",2020,6,13,"black lives matter",22554
"381",2020,6,14,"covid-19",72675
"382",2020,6,14,"americans",32421
"383",2020,6,14,"coronavirus",26449
"384",2020,6,14,"american",21257
"385",2020,6,14,"covid19",19803
"386",2020,6,15,"covid-19",92234
"387",2020,6,15,"americans",47068
"388",2020,6,15,"coronavirus",43567
"389",2020,6,15,"democrat",30839
"390",2020,6,15,"covid19",24812
"391",2020,6,16,"covid-19",88329
"392",2020,6,16,"americans",42551
"393",2020,6,16,"covid",38354
"394",2020,6,16,"coronavirus",32233
"395",2020,6,16,"covid19",22219
"396",2020,6,17,"covid-19",82421
"397",2020,6,17,"americans",45276
"398",2020,6,17,"coronavirus",36237
"399",2020,6,17,"american",27759
"400",2020,6,17,"chinese",22094
"401",2020,6,18,"covid-19",80935
"402",2020,6,18,"americans",39921
"403",2020,6,18,"coronavirus",34970
"404",2020,6,18,"covid19",27872
"405",2020,6,18,"chinese",23978
"406",2020,6,19,"covid-19",91410
"407",2020,6,19,"coronavirus",34645
"408",2020,6,19,"americans",30153
"409",2020,6,19,"covid19",22736
"410",2020,6,19,"chinese",21215
"411",2020,6,20,"covid-19",80666
"412",2020,6,20,"trump",40730
"413",2020,6,20,"coronavirus",35411
"414",2020,6,20,"americans",29527
"415",2020,6,20,"tulsa rally",23786
"416",2020,6,21,"trump",89452
"417",2020,6,21,"covid-19",86745
"418",2020,6,21,"americans",50482
"419",2020,6,21,"coronavirus",44202
"420",2020,6,21,"chinese",34147
"421",2020,6,22,"covid-19",90034
"422",2020,6,22,"americans",65703
"423",2020,6,22,"coronavirus",34156
"424",2020,6,22,"trump",30327
"425",2020,6,22,"covid19",22597
"426",2020,6,23,"covid-19",168101
"427",2020,6,23,"americans",77204
"428",2020,6,23,"coronavirus",60094
"429",2020,6,23,"covid",33466
"430",2020,6,23,"american",32934
"431",2020,6,24,"covid-19",138928
"432",2020,6,24,"coronavirus",66837
"433",2020,6,24,"black lives",50152
"434",2020,6,24,"americans",46045
"435",2020,6,24,"covid19",26041
"436",2020,6,25,"covid-19",123090
"437",2020,6,25,"americans",66266
"438",2020,6,25,"coronavirus",63303
"439",2020,6,25,"covid19",26327
"440",2020,6,25,"american",20857
"441",2020,6,26,"americans",110629
"442",2020,6,26,"covid-19",95203
"443",2020,6,26,"coronavirus",48638
"444",2020,6,26,"american",36729
"445",2020,6,26,"covid",33969
"446",2020,6,27,"covid-19",108804
"447",2020,6,27,"americans",68404
"448",2020,6,27,"coronavirus",60704
"449",2020,6,27,"american",41435
"450",2020,6,27,"covid19",29939
"451",2020,6,28,"covid-19",95007
"452",2020,6,28,"americans",75230
"453",2020,6,28,"coronavirus",51961
"454",2020,6,28,"covid19",44945
"455",2020,6,28,"american",29814
"456",2020,6,29,"covid-19",115754
"457",2020,6,29,"americans",110541
"458",2020,6,29,"coronavirus",54418
"459",2020,6,29,"covid19",27209
"460",2020,6,29,"covid",19467
"461",2020,6,30,"covid-19",138534
"462",2020,6,30,"americans",76020
"463",2020,6,30,"coronavirus",41980
"464",2020,6,30,"chinese",29601
"465",2020,6,30,"american",29357
"466",2020,7,1,"covid-19",156923
"467",2020,7,1,"americans",69566
"468",2020,7,1,"coronavirus",52101
"469",2020,7,1,"pandemic",29714
"470",2020,7,1,"covid",28337
"471",2020,7,2,"covid-19",173963
"472",2020,7,2,"americans",76641
"473",2020,7,2,"coronavirus",40374
"474",2020,7,2,"american",29176
"475",2020,7,2,"covid19",21915
"476",2020,7,3,"covid-19",134887
"477",2020,7,3,"coronavirus",81378
