"","Year","Month","Day","Text","Count"
"1",2020,2,12,"china",4706
"2",2020,2,12,"oms",3167
"3",2020,2,12,"hdez",2184
"4",2020,2,12,"kma",1641
"5",2020,2,12,"sony",1195
"6",2020,2,28,"noestoyperdon",4709
"7",2020,2,28,"espanabizarra",2421
"8",2020,2,28,"oms",2142
"9",2020,2,28,"imss",1994
"10",2020,2,28,"jmtoya",1887
"11",2020,2,29,"imss",1811
"12",2020,2,29,"noestoyperdon",1714
"13",2020,2,29,"china",1679
"14",2020,2,29,"oms",1546
"15",2020,2,29,"chaira",1098
"16",2020,4,1,"china",7985
"17",2020,4,1,"gobierno",4853
"18",2020,4,1,"eeuu",3792
"19",2020,4,1,"minsaludcol",2484
"20",2020,4,1,"actualidadrt",2446
"21",2020,4,2,"gobierno",7415
"22",2020,4,2,"china",6297
"23",2020,4,2,"eeuu",6036
"24",2020,4,2,"venezuela",3327
"25",2020,4,2,"alertanews24",3282
"26",2020,4,3,"gobierno",9559
"27",2020,4,3,"vox",6280
"28",2020,4,3,"oms",4748
"29",2020,4,3,"china",4653
"30",2020,4,3,"actualidadrt",3672
"31",2020,4,4,"gobierno",8796
"32",2020,4,4,"china",6214
"33",2020,4,4,"oms",5342
"34",2020,4,4,"eeuu",4794
"35",2020,4,4,"actualidadrt",3666
"36",2020,4,5,"gobierno",10446
"37",2020,4,5,"china",7254
"38",2020,4,5,"venezuela",5657
"39",2020,4,5,"oms",4834
"40",2020,4,5,"actualidadrt",4123
"41",2020,4,6,"gobierno",13116
"42",2020,4,6,"oms",6542
"43",2020,4,6,"china",5321
"44",2020,4,6,"vox",4585
"45",2020,4,6,"udea",4416
"46",2020,4,7,"gobierno",12265
"47",2020,4,7,"oms",7660
"48",2020,4,7,"china",6953
"49",2020,4,7,"vox",5457
"50",2020,4,7,"eeuu",3924
"51",2020,4,8,"gobierno",9391
"52",2020,4,8,"oms",6606
"53",2020,4,8,"china",6297
"54",2020,4,8,"eeuu",4121
"55",2020,4,8,"suarezyarenas",3069
"56",2020,4,9,"gobierno",7314
"57",2020,4,9,"oms",5893
"58",2020,4,9,"hlgatell",4175
"59",2020,4,9,"china",3974
"60",2020,4,9,"vox",3727
"61",2020,4,10,"china",10444
"62",2020,4,10,"gobierno",8925
"63",2020,4,10,"oms",8343
"64",2020,4,10,"pp",5744
"65",2020,4,10,"vox",5465
"66",2020,4,11,"china",13557
"67",2020,4,11,"gobierno",7224
"68",2020,4,11,"oms",6776
"69",2020,4,11,"eeuu",4973
"70",2020,4,11,"vox",4503
"71",2020,4,12,"china",8880
"72",2020,4,12,"gobierno",8790
"73",2020,4,12,"oms",4649
"74",2020,4,12,"eeuu",4540
"75",2020,4,12,"minsaludcol",4370
"76",2020,4,14,"oms",14601
"77",2020,4,14,"gobierno",10372
"78",2020,4,14,"sanbenito",9145
"79",2020,4,14,"china",5389
"80",2020,4,14,"taiwán",4531
"81",2020,4,15,"oms",26343
"82",2020,4,15,"gobierno",12779
"83",2020,4,15,"china",9424
"84",2020,4,15,"eeuu",5329
"85",2020,4,15,"taiwán",5254
"86",2020,4,16,"oms",12247
"87",2020,4,16,"gobierno",10834
"88",2020,4,16,"china",8296
"89",2020,4,16,"cnnee",4272
"90",2020,4,16,"psoe",4058
"91",2020,4,17,"gobierno",11490
"92",2020,4,17,"oms",10480
"93",2020,4,17,"china",9227
"94",2020,4,17,"cnnee",4426
"95",2020,4,17,"vox",3939
"96",2020,4,18,"gobierno",6293
"97",2020,4,18,"covid",4230
"98",2020,4,18,"oms",4123
"99",2020,4,18,"china",3969
"100",2020,4,18,"imss",3606
"101",2020,4,19,"china",10294
"102",2020,4,19,"gobierno",7885
"103",2020,4,19,"washington post",4365
"104",2020,4,19,"oms",4201
"105",2020,4,19,"actualidadrt",3847
"106",2020,4,20,"china",9902
"107",2020,4,20,"gobierno",8459
"108",2020,4,20,"alemania",5160
"109",2020,4,20,"oms",4483
"110",2020,4,20,"universidad de oxford",3840
"111",2020,4,21,"gobierno",3453
"112",2020,4,21,"hlgatell",2519
"113",2020,4,21,"oms",1184
"114",2020,4,21,"onu",936
"115",2020,4,21,"china",785
"116",2020,4,22,"gobierno",9444
"117",2020,4,22,"oms",7319
"118",2020,4,22,"ginesggarcia",6608
"119",2020,4,22,"anlis",6140
"120",2020,4,22,"imss",5047
"121",2020,4,23,"gobierno",8414
"122",2020,4,23,"oms",5264
"123",2020,4,23,"cnnee",4250
"124",2020,4,23,"actualidadrt",3537
"125",2020,4,23,"china",2919
"126",2020,4,24,"gobierno",6108
"127",2020,4,24,"covid",5064
"128",2020,4,24,"oms",2373
"129",2020,4,24,"eeuu",2364
"130",2020,4,24,"cnnee",2282
"131",2020,4,25,"covid",6505
"132",2020,4,25,"oms",6443
"133",2020,4,25,"gobierno",6043
"134",2020,4,25,"eeuu",2741
"135",2020,4,25,"actualidadrt",2591
"136",2020,4,26,"gobierno",6403
"137",2020,4,26,"oms",4286
"138",2020,4,26,"covid",2310
"139",2020,4,26,"hlgatell",2140
"140",2020,4,26,"china",2049
"141",2020,4,28,"gobierno",7822
"142",2020,4,28,"china",4282
"143",2020,4,28,"cnnee",2634
"144",2020,4,28,"ocde",2609
"145",2020,4,28,"pentágono",2145
"146",2020,4,29,"gobierno",4638
"147",2020,4,29,"gerardotc",4027
"148",2020,4,29,"vox",3046
"149",2020,4,29,"pviloutaoficial",2089
"150",2020,4,29,"covid",2073
"151",2020,4,30,"gobierno",6773
"152",2020,4,30,"cnnee",3776
"153",2020,4,30,"covid",3590
"154",2020,4,30,"china",3243
"155",2020,4,30,"beyonsesa",2984
"156",2020,5,1,"ifema",6479
"157",2020,5,1,"gobierno",5798
"158",2020,5,1,"imss",5701
"159",2020,5,1,"covid",4752
"160",2020,5,1,"china",4339
"161",2020,5,2,"gobierno",8110
"162",2020,5,2,"imss",4327
"163",2020,5,2,"covid",4187
"164",2020,5,2,"china",3893
"165",2020,5,2,"oms",3871
"166",2020,5,3,"gobierno",6626
"167",2020,5,3,"china",5649
"168",2020,5,3,"eeuu",5623
"169",2020,5,3,"covid",4541
"170",2020,5,3,"portugal",4117
"171",2020,5,4,"gobierno",7421
"172",2020,5,4,"china",4819
"173",2020,5,4,"hlgatell",4237
"174",2020,5,4,"oms",4048
"175",2020,5,4,"pp",3607
"176",2020,5,5,"gobierno",3937
"177",2020,5,5,"oms",2474
"178",2020,5,5,"covid",2222
"179",2020,5,5,"edomex",2161
"180",2020,5,5,"cnnee",2053
"181",2020,5,6,"gobierno",7392
"182",2020,5,6,"cnnee",4430
"183",2020,5,6,"oms",3669
"184",2020,5,6,"vox",2998
"185",2020,5,6,"china",2830
"186",2020,5,7,"consejo ministros",6663
"187",2020,5,7,"alvisepf",6662
