Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1344956547684847616,toronto,32,39,LOC,0.9999
1344946466683543552,times square,25,37,LOC,0.9962
1344946466683543552,sydney harbour,41,55,LOC,0.8517
1344946466683543552,new year,73,81,MISC,0.7712
1344946467388186624,new year,108,116,MISC,0.7949
1344946467388186624,port macquarie,128,142,LOC,0.9778
1344946467467878401,otd,20,23,ORG,0.6138
1344946467467878401,china,29,34,LOC,0.9999
1344946467467878401,wuhan,60,65,LOC,1.0
1344946467480297472,lanarkshire,119,130,LOC,0.9896
1344946467526610945,usa india,82,91,ORG,0.6409
1344946467526610945,google lgbtq jimin,107,125,ORG,0.7806
1344946468365471744,brazil,47,53,LOC,1.0
1344946468365471744,sao paulo,82,91,LOC,0.966
1344946468365471744,rio de janeiro,146,160,LOC,0.9999
1344946468612784128,mitch mcconnell,16,31,PER,0.9997
1344946468612784128,senator,43,50,MISC,0.9423
1344946468612784128,kentucky,55,63,LOC,0.9998
1344946468612784128,united states,124,137,LOC,1.0
1344946468663291906,mitch mcconnell,16,31,PER,0.9997
1344946468663291906,senator,43,50,MISC,0.9423
1344946468663291906,kentucky,55,63,LOC,0.9998
1344946468663291906,united states,124,137,LOC,1.0
1344946468780695553,gotta,253,258,PER,0.9574
1344946468809965574,taiwan,0,6,LOC,1.0
1344946468809965574,covid19,168,175,MISC,0.8075
1344946469032366081,scotland,0,8,LOC,1.0
1344946469032366081,douglas4moray,45,58,PER,0.8051
1344946469329989632,covid19,62,69,MISC,0.9951
1344946469329989632,abrahamaccords,97,111,MISC,0.9645
1344946469426638848,1st creative development course,61,92,MISC,0.8357
1344946469762162689,africanregion,34,47,LOC,0.9461
1344946469762162689,covid19,72,79,MISC,0.9892
1344946469833494529,viswanathan anand,0,17,PER,0.9935
1344946470311456768,connor,36,42,PER,0.9957
1344946470311456768,national lockdown,153,170,MISC,0.8572
1344946470311456768,cam,217,220,PER,0.5738
1344946470311456768,south wales,226,237,LOC,0.9993
1344946472987582464,ethan rice,132,142,PER,0.8378
1344946472995880960,trump,10,15,PER,0.7089
1344946473176186881,obama,40,45,PER,0.9933
1344946473176186881,pandemic response team program,48,78,MISC,0.8453
1344946473218101248,karnataka,24,33,LOC,1.0
1344946473218101248,pavin pankajan,115,129,PER,0.9558
1344946473226690560,wuhan,51,56,LOC,0.9894
1344946477001535489,india,21,26,LOC,0.797
1344946477001535489,corona,49,55,MISC,0.7396
1344946477458714624,japan,214,219,LOC,1.0
1344946477458714624,china,227,232,LOC,1.0
1344946477789974529,district administration malkangiri,124,158,ORG,0.8357
1344946477789974529,malkangiri,232,242,LOC,0.4157
1344946480046608384,rebecca,28,35,PER,0.9971
1344946480130318336,kangin,111,117,PER,0.9968
1344946480495403008,wuhan,33,38,LOC,0.5609
1344946480495403008,times square,44,56,ORG,0.7193
1344946481409753089,national trust passports,65,89,ORG,0.9542
1344946481564770310,god,53,56,PER,0.7008
1344946483334823937,william morris marigold,45,68,PER,0.8825
1344946483334823937,kelmscott,74,83,LOC,0.5635
1344946484190523392,hope,210,214,PER,0.5176
1344946484190523392,god,221,224,PER,0.9999
1344946484190523392,buhari,261,267,PER,0.8986
1344946484421263361,ny,0,2,LOC,0.9792
1344946484421263361,republican,26,36,MISC,0.9974
1344946484962332674,uk,16,18,LOC,0.9987
1344946485188829185,velcroz,97,104,ORG,0.9938
1344946485406932996,brexshit ffs,52,64,ORG,0.5944
1344946485406932996,moronavirus,83,94,MISC,0.9009
1344946485939548162,global giants,15,28,ORG,0.9657
1344946485939548162,ram,136,139,PER,0.604
1344946486073823232,yshive &amp,0,11,ORG,0.7554
1344946486073823232,nyaagscot,18,27,ORG,0.7821
1344946486073823232,arts and culture,91,107,ORG,0.9629
1344946486073823232,covid19,151,158,MISC,0.8856
1344946486375813120,drew pinsky,4,15,PER,0.9416
