Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1347837096640188421,et,NO,NO,3,0,"",Sat Jan 09 09:26:20 +0000 2021
1347830469904240640,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470029922305,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470067810304,en,NO,NO,0,1,"",Sat Jan 09 09:00:00 +0000 2021
1347830470281633795,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470390607872,fr,NO,NO,0,1,"",Sat Jan 09 09:00:00 +0000 2021
1347830470436741123,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470445293569,en,NO,YES,0,165,"",Sat Jan 09 09:00:00 +0000 2021
1347830470453600258,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470491447296,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470537596928,fr,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470650826754,es,NO,NO,1,1,"",Sat Jan 09 09:00:00 +0000 2021
1347830470705348614,ta,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470747320320,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830470852005888,en,NO,NO,0,1,"",Sat Jan 09 09:00:00 +0000 2021
1347830470885699584,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830471149965314,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830471263137795,en,NO,NO,1,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830471317626882,en,NO,YES,0,162,"",Sat Jan 09 09:00:00 +0000 2021
1347830471330312194,en,NO,NO,0,1,"",Sat Jan 09 09:00:00 +0000 2021
1347830471338708992,en,NO,NO,1,1,"",Sat Jan 09 09:00:00 +0000 2021
1347830471342911489,es,NO,YES,0,1353,"",Sat Jan 09 09:00:00 +0000 2021
1347830471351291904,en,NO,NO,1,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830471481319427,es,NO,YES,0,811,"",Sat Jan 09 09:00:00 +0000 2021
1347830471783170050,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830471875416066,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830471963648000,es,NO,YES,0,6,"",Sat Jan 09 09:00:00 +0000 2021
1347830471984623617,en,NO,YES,0,1,"",Sat Jan 09 09:00:00 +0000 2021
1347830472144019457,es,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830472433348609,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830472550854656,en,NO,NO,1,1,"",Sat Jan 09 09:00:00 +0000 2021
1347830472571817987,en,NO,NO,1,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830472613769217,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830472857022464,en,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830472882089985,fr,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830473184206852,es,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830473288941573,in,NO,NO,0,0,"",Sat Jan 09 09:00:00 +0000 2021
1347830473813237763,en,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830474052423680,en,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830474073370626,en,NO,NO,1,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830474148696065,en,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830474362687488,de,NO,NO,1,1,"",Sat Jan 09 09:00:01 +0000 2021
1347830474610073607,en,NO,NO,1,1,"",Sat Jan 09 09:00:01 +0000 2021
1347830474639613952,en,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830474832564225,eu,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830474958270469,es,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830475172110337,es,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830475549593600,en,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830475616780293,en,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830475683897345,en,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830476585619456,en,NO,NO,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830476858277895,en,NO,NO,1,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830477202337792,es,NO,YES,0,0,"",Sat Jan 09 09:00:01 +0000 2021
1347830477856641029,en,NO,NO,0,0,"",Sat Jan 09 09:00:02 +0000 2021
1347830478016032771,es,NO,NO,0,0,"",Sat Jan 09 09:00:02 +0000 2021
1347830478816956416,ja,NO,YES,0,24,"",Sat Jan 09 09:00:02 +0000 2021
1347830478959644676,es,NO,YES,0,4,"",Sat Jan 09 09:00:02 +0000 2021
1347830479303581699,ja,NO,YES,0,50,"",Sat Jan 09 09:00:02 +0000 2021
1347830481006456835,ja,NO,YES,0,50,"",Sat Jan 09 09:00:02 +0000 2021
1347830481472155648,und,NO,NO,0,0,"",Sat Jan 09 09:00:02 +0000 2021
1347830481509879811,en,NO,NO,0,0,"",Sat Jan 09 09:00:02 +0000 2021
1347830481786585088,en,NO,YES,0,27,"",Sat Jan 09 09:00:02 +0000 2021
