Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1349589965227896834,en,NO,NO,1,0,"",Thu Jan 14 05:31:36 +0000 2021
1349582011380490240,es,NO,NO,1,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582011443372036,es,NO,NO,1,1,"",Thu Jan 14 05:00:00 +0000 2021
1349582011661381634,es,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582011934142466,es,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582011963486209,es,NO,NO,1,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582012026298368,en,NO,NO,1,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582012357623808,en,NO,NO,1,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582012361940992,es,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582012395384832,es,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582012420562945,en,NO,NO,0,1,"",Thu Jan 14 05:00:00 +0000 2021
1349582012533784582,en,NO,YES,0,742,"",Thu Jan 14 05:00:00 +0000 2021
1349582012571533315,es,NO,NO,2,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582012571668484,es,NO,NO,1,3,"",Thu Jan 14 05:00:00 +0000 2021
1349582012772974592,es,NO,NO,0,1,"",Thu Jan 14 05:00:00 +0000 2021
1349582012919660544,et,NO,NO,2,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582013083344898,en,NO,NO,1,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582013116915712,en,NO,NO,4,2,"",Thu Jan 14 05:00:00 +0000 2021
1349582013276299266,en,NO,NO,0,1,"",Thu Jan 14 05:00:00 +0000 2021
1349582013326495746,es,NO,NO,1,1,"",Thu Jan 14 05:00:00 +0000 2021
1349582013465055232,en,NO,NO,0,1,"",Thu Jan 14 05:00:00 +0000 2021
1349582013620248580,en,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582013637029893,es,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582013687345155,es,NO,YES,0,10,"",Thu Jan 14 05:00:00 +0000 2021
1349582013691535360,en,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582013708312578,en,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582013922209795,en,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582014006091777,en,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582014148726784,es,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582014295511041,en,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582014475866112,en,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582014509408256,es,NO,NO,0,0,"",Thu Jan 14 05:00:00 +0000 2021
1349582014815592449,en,NO,NO,0,0,"",Thu Jan 14 05:00:01 +0000 2021
1349582015541121025,es,NO,NO,0,0,"",Thu Jan 14 05:00:01 +0000 2021
1349582015637516289,en,NO,NO,0,0,"",Thu Jan 14 05:00:01 +0000 2021
1349582018934435841,ca,NO,NO,0,0,"",Thu Jan 14 05:00:01 +0000 2021
1349582019588624386,en,NO,YES,0,181,"",Thu Jan 14 05:00:02 +0000 2021
1349582019962023939,de,NO,NO,0,0,"",Thu Jan 14 05:00:02 +0000 2021
1349582020448550912,en,NO,NO,0,0,"",Thu Jan 14 05:00:02 +0000 2021
1349582020498735104,ro,NO,NO,0,0,"",Thu Jan 14 05:00:02 +0000 2021
1349582020905738242,en,NO,YES,0,1,"",Thu Jan 14 05:00:02 +0000 2021
1349582021509734400,en,NO,NO,0,0,"",Thu Jan 14 05:00:02 +0000 2021
1349582021715222528,en,NO,NO,49,17,"",Thu Jan 14 05:00:02 +0000 2021
1349582022763827201,es,NO,NO,0,0,"",Thu Jan 14 05:00:02 +0000 2021
1349582023078371329,hu,NO,NO,0,0,"",Thu Jan 14 05:00:02 +0000 2021
1349582023392837635,en,NO,NO,2,1,"",Thu Jan 14 05:00:03 +0000 2021
1349582023611064321,tr,NO,NO,0,0,"",Thu Jan 14 05:00:03 +0000 2021
1349582024483418114,hu,NO,NO,0,0,"",Thu Jan 14 05:00:03 +0000 2021
1349582024517025794,fr,NO,NO,0,0,"",Thu Jan 14 05:00:03 +0000 2021
1349582024529629185,en,NO,NO,0,0,"",Thu Jan 14 05:00:03 +0000 2021
1349582025045512196,nl,NO,NO,0,0,"",Thu Jan 14 05:00:03 +0000 2021
1349582025087324161,en,NO,YES,0,239,"",Thu Jan 14 05:00:03 +0000 2021
1349582025691377665,hu,NO,NO,0,0,"",Thu Jan 14 05:00:03 +0000 2021
