Tweet_ID,Mentions
1370570211615600641,@dearyoungdae
1370555208418353155,@SaludyMedicina
1370555208464543752,@AlexBerenson
1370555208493895684,@JimJordan
1370555208510676992,@SaBolsonaro
1370555208514772995,@TFKOfficiaI
1370555208552620033,@palafo
1370555208573550593,@UOLNoticias
1370555208573550593,@jairbolsonaro
1370555208573550593,@UOL
1370555208577728515,@VTVcanal8
1370555208883957763,@Thomas1774Paine
1370555209022386176,@CraigASpencer
1370555209110278146,@DonaldJTrumpJr
1370555209181769729,@billboard
1370555209332760582,@jkwanmd
1370555209366179843,@Bonly1me
1370555209378840577,@BusyDrT
1370555209446002697,@CGRColombia
1370555209626320897,@Knuffelkontakt
1370555209680777219,@atrupar
1370555209722732544,@siloamhospitals
1370555209781420034,@keigosongbird
1370555210171613185,@DavidLarter
1370555211073400832,@pnjkrull
1370555211098378242,@AmandaHead
1370555211098378242,@stevegrubershow
1370555211098378242,@TudorDixon
1370555211304030209,@MickyJamesMusic
1370555211471749121,@Samriddch
1370555211471749121,@hgtvcanada
1370555211480137734,@BryceCovert
1370555211517857796,@MayorOfLA
1370555211526270978,@adelanavarro
1370555211945816067,@ZubyMusic
1370555212075655173,@SSYucatan
1370555212612694016,@MINSAPma
1370555212746821636,@DeepFikry
1370555212780408832,@CesarSecSalud
1370555215137677315,@PJCOMEXI
1370555215145959424,@SurvivingMenop1
1370555215309639683,@CNNBusiness
1370555215376703488,@GBH
1370555215376703488,@alexjgoldstein
1370555215376744449,@DrLeanaWen
1370555215645188100,@traffiCARACAS
1370555215649386505,@TheMenzoid
1370555215649386505,@SheilaGunnReid
1370555215649386505,@DreaHumphrey
1370555215695421442,@washingtonpost
1370555215783415808,@dyingnome
1370555216467161089,@fleejinda
1370555216488062977,@staceyabrams
1370555216488062977,@SenatorWarnock
1370555216488062977,@ossoff
1370555217314525189,@JimJordan
1370555217406754818,@AmerMedicalAssn
1370555217771593728,@stevenchase
1370555217952047104,@SuAv3
1370555218136596480,@bnapolitanoo
1370555218354667520,@nandxrejected
1370555219969466369,@WhipClyburn
1370555220174987265,@DrJulioMedina
1370555220300734466,@stockexamen
1370555220627890177,@SatoshiKamidani
1370555220908896259,@SatoshiKamidani
1370555221722599426,@WhitSlim
1370555222607679498,@DrEricDing
1370555222989406212,@sadleftist
1370555223857594373,@CBCQueensPark
1370555224159494152,@cxrpxe
1370555224931364866,@EnriqueAlfaroR
1370555225048809473,@CARMAN
1370555225048809473,@Microbiotica91
1370555225048809473,@medimartinera
1370555225115922433,@SenSanders
1370555225266925578,@ggarc2
1370555225333960704,@SuAv3
1370555225535352833,@afroelven
1370555225686347780,@SashaBeauloux
1370555226017705984,@shantillyt
1370555226227273729,@JimJordan
1370555226537795587,@C21Noticias
1370555226537795587,@COFEPRIS
1370555226890121216,@LASassyPants
1370555226906890240,@Jalynne8
1370555226906890240,@naomirwolf
1370555226906890240,@3Bear2021
1370555226994978817,@BrianWFoster
1370555227770908672,@Jaybull1990
1370555228496486401,@AswTimberlake
1370555228609773568,@AlexBerenson
1370555228752388096,@ALeague
1370555228752388096,@SydneyFC
1370555228752388096,@NewcastleJetsFC
1370555229012393987,@VTVcanal8
1370555229297512450,@SpookySocialist
1370555229389926409,@staceyabrams
1370555229389926409,@SenatorWarnock
1370555229389926409,@ossoff
1370555229477896193,@drnarottammisra
1370555230081982466,@HPBSriLanka
1370555230086176769,@MuskokaPost
1370555230132244484,@actionadv
1370555230132244484,@SexCounseling
1370555230186786818,@HectorErico
1370555230186786818,@infobarreraspy
1370555230409068549,@QasimRashid
1370555230555832322,@Synergy3k
1370555230958596103,@Sloths7777
1370555231331835909,@ruthmkb
1370555231491260418,@AikenMatt
1370555231491260418,@stevesilberman
1370555231491260418,@ausmurph88
1370555231847727106,@MichaelCohen212
1370555232200048644,@SenSanders
1370555232330129408,@DrJulioMedina
1370555232418078720,@lauferlaw
1370555232636243975,@rdifpress
1370555232636243975,@sputnikvaccine
1370555232900558848,@davidch03
1370555232942440449,@HPBSriLanka
1370555234272083968,@JagniauxAgus
1370555234372747264,@GZtoGhetto
1370555234565689345,@Rconstantino
1370555234624401410,@tweettruth2me
1370555234699915279,@DrPacoMoreno1
1370555234699915279,@COFEPRIS
1370555235123539972,@jmills1955
1370555235320655872,@avalc
1370555235379335168,@UnCafeConJJ
1370555236222312452,@SuAv3
1370555236260196354,@OliviaSLeland
1370555236260196354,@taylorvandoren
1370555236260196354,@AcademicChatter
1370555236641820682,@SuAv3
1370555236675325958,@HLGatell
1370555236880900100,@JoshKovensky
1370555237082275847,@Nathanbruno10
1370555237203857411,@CDvc41
1370555237203857411,@GNBPueblo
1370555237581357057,@rafaelgfisica
1370555238059442177,@Omrider
1370555238269079554,@sosaidvictoria
1370555238512463874,@drodriven2
1370555239393230848,@SuAv3
1370555240022376448,@AC360
1370555240022376448,@andersoncooper
1370555240244776961,@coasterradio
1370555240492236800,@AlexBerenson
1370555240509026312,@JimJordan
1370555241154842629,@Libertad020
1370555241154842629,@NicolasMaduro
1370555241884753920,@lateblum
1370555241884753920,@TheMorningSpew2
1370555241884753920,@AgnesClaire
1370555242333487112,@CDCgov
1370555242618744833,@RealMattCouch
1370555243000442883,@lpolgreen
1370555243314835460,@PalmerReport
1370555245080817664,@nikitheblogger
1370555245630271490,@lovefoureva
1370555245856718851,@ArseGrammatica
1370555245856718851,@DonaldJTrumpJr
1370555245856718851,@govkristinoem
1370555246020284420,@McLoganTV
1370555246406201344,@PartidoPSUV
1370555246406201351,@EliStokols
1370555247182151682,@ANI
1370555248587247620,@cxrpxe
1370555248599724035,@Xbox
1370555248725614592,@WDPartners
1370555248780181509,@jicastillo
1370555248780181509,@JAMAcurrent
1370555248914337794,@ginacarano
1370555249589686274,@rkamaro77
1370555249883279362,@milescommodore
1370555250067845120,@JemimaBurkeIRL
1370555250067845120,@roinnslainte
1370555251363696643,@ParentsGurgaon
1370555251586129927,@jgnaredo
1370555251749761030,@QasimRashid
1370555251913228293,@TaraDBennett
1370555251971952641,@AlexBerenson
1370555252135563264,@SuAv3
1370555252152225793,@VABVOX
1370555252492144653,@atsumuspace
1370555252940931074,@3NewsNowOmaha
1370555253150547969,@VP
1370555253440008197,@AmandaLandy
1370555253494489089,@emptyestate
1370555253515448320,@sushantsareen
1370555253662355457,@SuAv3
1370555254085931012,@EcoleOubliee
1370555254236872709,@HLGatell
1370555254580862981,@cxrpxe
1370555254631186437,@cxrpxe
1370555255411335169,@TheGroupWBench
1370555255541358592,@cxrpxe
1370555255969177608,@SuAv3
1370555256568827907,@SwipeWright
1370555256678064132,@cxrpxe
1370555256719998976,@GranierMeloOfi
1370555256740802560,@cxrpxe
1370555256870993922,@cxrpxe
1370555257256882178,@mountaingoats
1370555257332363279,@cxrpxe
1370555257374138369,@AlexBerenson
1370555257416192006,@CBCPolitics
1370555257420443651,@WicMar
1370555257420443651,@WirtuallyYours
1370555257420443651,@Mariaiiiiiiiiii
1370555257835581442,@CajunBlueAZ1
1370555258443857924,@Bonly1me
1370555258703917060,@StAnneOCSB
1370555259232387074,@Bonly1me
1370555259253268486,@JohnGuilaran
1370555259425337352,@rafaelgfisica
1370555259991515136,@SuAv3
1370555260025118724,@bitoris
1370555260188639233,@SuAv3
1370555260650074112,@cxrpxe
1370555260712988676,@staceyabrams
1370555260712988676,@SenatorWarnock
1370555260712988676,@ossoff
1370555260968796164,@ADBSEADS
1370555260968796164,@AmitProthi
1370555261912514560,@ALindsayCSUS
1370555262025805824,@manoprudencio
1370555262420025349,@miket136
1370555262617198596,@Hurricane4Life
1370555262625587204,@KindaHagi
1370555262809960457,@EricHolthaus
1370555262831038471,@cxrpxe
1370555262961127425,@MarioWettlaufer
1370555263229571076,@SuAv3
1370555263422435332,@KWCosby
1370555264173273088,@PISDI9496
1370555264328339460,@cxrpxe
1370555264340987905,@AminejendNBA
1370555265335058435,@lovefoureva
1370555265494478848,@JackPosobiec
1370555266454982659,@cxrpxe
1370555266719215619,@muhthoughts
1370555266719215619,@RepCawthorn
1370555266849181696,@opepasquet
1370555266991677441,@cxrpxe
1370555267906174977,@Claudiashein
1370555268044627972,@DanCrenshawTX
1370555268099153920,@SuAv3
1370555268447150083,@ABMDWarRoom
1370555268547895301,@SuAv3
1370555268908478465,@thakkarsameet
1370555268908478465,@OfficeofUT
1370555269084745738,@Obamasshadow
1370555269235752961,@HLGatell
1370555269378367488,@ThenBetta
1370555269495861248,@Lugverbotszone
1370555269537751041,@AminejendNBA
1370555269562822661,@PranayS38167986
1370555269743271936,@EnriqueAlfaroR
1370555270435237889,@SusanPoe7
1370555270540197891,@ArtValley818
1370555270963752965,@Beaker07472296
1370555271056089088,@cxrpxe
1370555271072813059,@MileyCyrus
1370555271433523202,@ArbetBernardo
1370555271647354882,@FNATIC
1370555272050176000,@RCitiesNetwork
1370555272050176000,@ADBSEADS
1370555272050176000,@AmitProthi
1370555273396510721,@ElNacionalWeb
1370555273534967810,@SuAv3
1370555274285699077,@RCitiesNetwork
1370555274285699077,@ADBSEADS
1370555274285699077,@AmitProthi
1370555274596118531,@ACTBrigitte
1370555274688352256,@ggarc2
1370555275162353666,@fabriciovelav
1370555275804078085,@AnnCoulter
1370555275820863490,@SuAv3
1370555276659720193,@SuAv3
1370555276991078401,@tcsnoticias
1370555277339156484,@Kimberly1
1370555277443993602,@RealAmVoice
1370555277687324675,@PalmerReport
1370555277746053121,@cmdbaruta
1370555277984993281,@drodriven2
1370555278404505600,@Juaritos
1370555278954008576,@ResisterSis20
1370555279046107141,@cxrpxe
1370555279503425541,@DrBrittaniJ
1370555279541219329,@mnhealth
1370555279541219329,@GovTimWalz
1370555279541219329,@amyklobuchar
1370555279545352192,@cxrpxe
1370555280220561408,@CalAging
1370555280220561408,@LouiseAronson
1370555280220561408,@KarenDLincoln
1370555280220561408,@KQED
1370555280447176709,@oocsitcoms
1370555280807718916,@SuAv3
1370555280988069889,@SuAv3
1370555281608998915,@cxrpxe
1370555282082906114,@melissakchan
1370555282082906115,@ijulima
1370555282909184001,@DWUhlfelderLaw
1370555283039264771,@SuAv3
1370555283047510019,@VerbatimHKG
1370555283165093889,@Cecillia
1370555283181813760,@gussooficial
1370555283232153600,@EnriqueAlfaroR
1370555283358027776,@DiarioDeCurwen
1370555284028985346,@iamcg83
1370555284209369088,@Omrider
1370555285077561344,@jimsciutto
1370555285966876675,@RadioFormula
1370555286130454530,@sandravogelaar
1370555286541508610,@BecketAdams
1370555286549843968,@flferronato
1370555286604414980,@btspurpIegalaxy
1370555286805749763,@solidadvice1981
1370555287061602304,@OVIALCDMX
1370555287321591811,@SuAv3
1370555288063905796,@BrianKarem
1370555288693186564,@triviamonobyul
1370555288764448770,@fernandezpablo
1370555288869277697,@empressstella1
1370555289213280256,@foogatwo
1370555289775247363,@zeynep
1370555289775247363,@SamHarrisOrg
1370555289846566912,@monosynth
1370555290517655553,@cxrpxe
1370555290702159873,@boosulyn
1370555290714783746,@UOLNoticias
1370555291926863873,@BernieSanders
1370555293034295299,@GhostSkunk
1370555293134770178,@AVEmpire3
1370555293202063361,@alicia96bell
1370555293202063361,@ChipolinaSergio
1370555293202063361,@blkelly
1370555293260771329,@LarrySharpe
1370555294212747268,@CIFSS
1370555294212747268,@RaisingCanes
1370555294326005763,@missM028
1370555294745567232,@andrefernm
1370555295257223168,@pulmyears
1370555295257223168,@arloparks
1370555295257223168,@toddrundgren
1370555295424913413,@mormcore
1370555295798231048,@GordonGChang
1370555295798231048,@WinterbleShow
1370555295940886528,@BrennusVaccare1
1370555295940886528,@sebastianpinera
1370555296339218434,@RNDestiny
1370555296544915456,@PatriotGaGa1
1370555296632946690,@EricG1247
1370555296704294913,@ChikiDice
1370555297169743875,@lockedmeup1
1370555297169743875,@allybahba
1370555297169743875,@mnl48official
1370555297169743875,@mnl48official
1370555297169743875,@BabyBlueHHE
1370555299417972737,@amandacarpenter
1370555299606659075,@triviamonobyul
1370555299636023299,@cherylkernot
1370555300164603907,@Claudiashein
1370555300349108228,@tweettruth2me
1370555300395241488,@QasimRashid
1370555301200588810,@idenjoshiden
1370555301200588810,@ksorbs
